12,11420326
22,55311056
1,64015899
13,17309254
16,49425455
6,60989599
3,69061183
20,54958898
5,65624672
19,53781654
15,44341911
17,49603945
9,29101512
4,67129281
8,38557732
23,49754847
7,51002553
10,21345296
21,56188706
11,15310933
14,31710047
2,70580219
0,53174596
18,50880600
